100111220,1,1,2
100111220,1,1,2
100111221,1,1,2
100111221,1,1,2
100111222,1,1,2
100111222,1,1,2
100111223,1,1,2
100111223,1,1,2
100111233,1,1,2
100111233,1,1,2
100111333,1,1,2
100111333,1,1,2
100112000,1,1,2
100112001,1,1,2
100112002,1,1,2
100112003,1,1,2
100112010,1,1,2
100112011,1,1,2
100112012,1,1,2
100112013,1,1,2
100112020,1,1,2
100112021,1,1,2
100112022,1,1,2
100112023,1,1,2
100112033,1,1,2
100112100,1,1,2
100112101,1,1,2
100112102,1,1,2
100112103,1,1,2
100112110,1,1,2
100112111,1,1,2
100112112,1,1,2
100112113,1,1,2
100112120,1,1,2
100112121,1,1,2
100112122,1,1,2
100112123,1,1,2
100112133,1,1,2
100112200,1,1,2
100112201,1,1,2
100112202,1,1,2
100112203,1,1,2
100112210,1,1,2
100112211,1,1,2
100112212,1,1,2
100112213,1,1,2
100112220,1,1,2
100112221,1,1,2
100112222,1,1,2
100112223,1,1,2
100112233,1,1,2
100112333,1,1,2
100113333,1,1,2
100120022,2,5,6
100122002,2,6,7
100122020,2,6,8
100122200,2,7,8
100200111,1,4,5
100200220,2,4,5
100200221,2,4,5
100200222,2,4,5
100200222,2,4,5
100200223,2,4,5
100201101,1,4,7
100201110,1,4,8
100210011,1,5,6
100211001,1,6,7
100211010,1,6,8
100211100,1,7,8
100220020,2,5,6
100220021,2,5,6
100220022,2,5,6
100220022,2,5,6
100220023,2,5,6
100220210,2,2,5
100220211,2,2,5
100220212,2,2,5
100220213,2,2,5
100220233,2,2,5
100222100,2,1,2
100222101,2,1,2
100222102,2,1,2
100222103,2,1,2
100222110,2,1,2
100222111,2,1,2
100222112,2,1,2
100222113,2,1,2
100222120,2,1,2
100222121,2,1,2
100222122,2,1,2
100222123,2,1,2
100222133,2,1,2
100222333,2,1,2
101000111,1,4,5
101000222,2,4,5
101001100,1,3,4
101001101,1,3,4
101001101,1,4,7
101001102,1,3,4
101001103,1,3,4
101001110,1,3,4
101001110,1,3,4
101001110,1,4,8
101001112,1,3,4
101001112,1,3,4
101001113,1,3,4
101001113,1,3,4
101001120,1,3,4
101001121,1,3,4
101001122,1,3,4
101001123,1,3,4
101001133,1,3,4
101002202,2,4,7
101002221,2,3,4
101002223,2,3,4
101010011,1,5,6
101020022,2,5,6
101022002,2,6,7
101022021,2,3,6
101022023,2,3,6
101022201,2,3,7
101022203,2,3,7
101100100,1,4,5
101100101,1,4,5
101100102,1,4,5
101100103,1,4,5
101100110,1,4,5
101100110,1,4,5
101100111,1,4,5
101100111,1,4,5
101100111,1,4,5
101100112,1,4,5
101100112,1,4,5
101100113,1,4,5
101100113,1,4,5
101100120,1,4,5
101100121,1,4,5
101100122,1,4,5
101100123,1,4,5
101100133,1,4,5
101100222,2,4,5
101101200,1,1,4
101101201,1,1,4
101101202,1,1,4
101101203,1,1,4
101101210,1,1,4
101101211,1,1,4
101101212,1,1,4
101101213,1,1,4
101101220,1,1,4
101101221,1,1,4
101101222,1,1,4
101101223,1,1,4
101101233,1,1,4
101101333,1,1,4
101102202,2,4,7
101102220,2,4,8
101120022,2,5,6
101122002,2,6,7
101122020,2,6,8
101122200,2,7,8
101200111,1,4,5
101200220,2,4,5
101200221,2,4,5
101200222,2,4,5
101200222,2,4,5
101200223,2,4,5
101201101,1,4,7
101201110,1,4,8
101202202,2,4,7
101210011,1,5,6
101211001,1,6,7
101211010,1,6,8
101211100,1,7,8
101220020,2,5,6
101220021,2,5,6
101220022,2,5,6
101220022,2,5,6
101220023,2,5,6
101220200,2,5,7
101220201,2,5,7
101220202,2,5,7
101220203,2,5,7
101222000,2,6,7
101222001,2,6,7
101222002,2,6,7
101222002,2,6,7
101222003,2,6,7
102000111,1,4,5
102000222,2,4,5
102001101,1,4,7
102001112,1,3,4
102001113,1,3,4
102002200,2,3,4
102002201,2,3,4
102002202,2,3,4
102002202,2,4,7
102002203,2,3,4
102002210,2,3,4
102002211,2,3,4
102002212,2,3,4
102002213,2,3,4
102002220,2,3,4
102002220,2,3,4
102002220,2,4,8
102002221,2,3,4
102002221,2,3,4
102002223,2,3,4
102002223,2,3,4
102002233,2,3,4
102010011,1,5,6
102011001,1,6,7
102011012,1,3,6
102011013,1,3,6
102011102,1,3,7
102011103,1,3,7
102020022,2,5,6
102100110,1,4,5
102100111,1,4,5
102100111,1,4,5
102100112,1,4,5
102100113,1,4,5
102100222,2,4,5
102101101,1,4,7
102102202,2,4,7
102102220,2,4,8
102110010,1,5,6
102110011,1,5,6
102110011,1,5,6
102110012,1,5,6
102110013,1,5,6
102110100,1,5,7
102110101,1,5,7
102110102,1,5,7
102110103,1,5,7
102111000,1,6,7
102111001,1,6,7
102111001,1,6,7
102111002,1,6,7
102111003,1,6,7
102120022,2,5,6
102122002,2,6,7
102122020,2,6,8
102122200,2,7,8
102200111,1,4,5
102200200,2,4,5
102200201,2,4,5
102200202,2,4,5
102200203,2,4,5
102200210,2,4,5
102200211,2,4,5
102200212,2,4,5
102200213,2,4,5
102200220,2,4,5
102200220,2,4,5
102200221,2,4,5
102200221,2,4,5
102200222,2,4,5
102200222,2,4,5
102200222,2,4,5
102200223,2,4,5
102200223,2,4,5
102200233,2,4,5
102201101,1,4,7
102201110,1,4,8
102202100,2,1,4
102202101,2,1,4
102202102,2,1,4
102202103,2,1,4
102202110,2,1,4
102202111,2,1,4
102202112,2,1,4
102202113,2,1,4
102202120,2,1,4
102202121,2,1,4
102202122,2,1,4
102202123,2,1,4
102202133,2,1,4
102202333,2,1,4
102210011,1,5,6
102211001,1,6,7
102211010,1,6,8
102211100,1,7,8
102220100,2,1,5
102220101,2,1,5
102220102,2,1,5
102220103,2,1,5
102220110,2,1,5
102220111,2,1,5
102220112,2,1,5
102220113,2,1,5
102220120,2,1,5
102220121,2,1,5
102220122,2,1,5
102220123,2,1,5
102220133,2,1,5
102220333,2,1,5
110000111,1,4,5
110000222,2,4,5
110001101,1,4,7
110001110,1,3,4
110001110,1,4,8
110001112,1,3,4
110001113,1,3,4
110002202,2,4,7
110002220,2,3,4
110002220,2,4,8
110002221,2,3,4
110002223,2,3,4
110010000,1,2,3
110010001,1,2,3
110010002,1,2,3
110010003,1,2,3
110010010,1,2,3
110010011,1,5,6
110010011,1,2,3
110010012,1,2,3
110010013,1,2,3
110010020,1,2,3
110010021,1,2,3
110010022,1,2,3
110010023,1,2,3
110010033,1,2,3
110010100,1,2,3
110010101,1,2,3
110010102,1,2,3
110010103,1,2,3
110010112,1,2,3
110010113,1,2,3
110010120,1,2,3
110010121,1,2,3
110010122,1,2,3
110010123,1,2,3
110010133,1,2,3
110010200,1,2,3
110010201,1,2,3
110010202,1,2,3
110010203,1,2,3
110010210,1,2,3
110010211,1,2,3
110010212,1,2,3
110010213,1,2,3
110010220,1,2,3
110010221,1,2,3
110010222,1,2,3
110010223,1,2,3
110010233,1,2,3
110010333,1,2,3
110011000,1,2,3
110011000,1,2,3
110011001,1,2,3
110011001,1,2,3
110011002,1,2,3
110011002,1,2,3
110011003,1,2,3
110011003,1,2,3
110011012,1,2,3
110011012,1,2,3
110011012,1,3,6
110011013,1,2,3
110011013,1,2,3
110011013,1,3,6
110011020,1,2,3
110011020,1,2,3
110011021,1,2,3
110011021,1,2,3
110011022,1,2,3
110011022,1,2,3
110011023,1,2,3
110011023,1,2,3
110011033,1,2,3
110011033,1,2,3
110011120,1,2,3
110011120,1,2,3
110011120,1,2,3
110011121,1,2,3
110011121,1,2,3
110011121,1,2,3
110011122,1,2,3
110011122,1,2,3
110011122,1,2,3
110011123,1,2,3
110011123,1,2,3
110011123,1,2,3
110011133,1,2,3
110011133,1,2,3
110011133,1,2,3
110011200,1,2,3
110011200,1,2,3
110011201,1,2,3
110011201,1,2,3
110011202,1,2,3
110011202,1,2,3
110011203,1,2,3
110011203,1,2,3
110011210,1,2,3
110011210,1,2,3
110011211,1,2,3
110011211,1,2,3
110011212,1,2,3
110011212,1,2,3
110011213,1,2,3
110011213,1,2,3
110011220,1,2,3
110011220,1,2,3
110011221,1,2,3
110011221,1,2,3
110011222,1,2,3
110011222,1,2,3
110011223,1,2,3
110011223,1,2,3
110011233,1,2,3
110011233,1,2,3
110011333,1,2,3
110011333,1,2,3
110012000,1,2,3
110012001,1,2,3
110012002,1,2,3
110012003,1,2,3
110012010,1,2,3
110012011,1,2,3
110012012,1,2,3
110012013,1,2,3
110012020,1,2,3
110012021,1,2,3
110012022,1,2,3
110012023,1,2,3
110012033,1,2,3
110012100,1,2,3
110012101,1,2,3
110012102,1,2,3
110012103,1,2,3
110012110,1,2,3
110012111,1,2,3
110012112,1,2,3
110012113,1,2,3
110012120,1,2,3
110012121,1,2,3
110012122,1,2,3
110012123,1,2,3
110012133,1,2,3
110012200,1,2,3
110012201,1,2,3
110012202,1,2,3
110012203,1,2,3
110012210,1,2,3
110012211,1,2,3
110012212,1,2,3
110012213,1,2,3
110012220,1,2,3
110012221,1,2,3
110012222,1,2,3
110012223,1,2,3
110012233,1,2,3
110012333,1,2,3
110013333,1,2,3
110020022,2,5,6
110022002,2,6,7
110022021,2,3,6
110022023,2,3,6
110022210,2,2,3
110022211,2,2,3
110022212,2,2,3
110022213,2,2,3
110022233,2,2,3
110100000,1,2,4
110100001,1,2,4
110100002,1,2,4
110100003,1,2,4
110100010,1,2,4
110100011,1,2,4
110100012,1,2,4
110100013,1,2,4
110100020,1,2,4
110100021,1,2,4
110100022,1,2,4
110100023,1,2,4
110100033,1,2,4
110100100,1,2,4
110100101,1,2,4
110100102,1,2,4
110100103,1,2,4
110100110,1,4,5
110100110,1,2,4
110100111,1,4,5
110100111,1,4,5
110100111,1,2,4
110100112,1,4,5
110100112,1,2,4
110100113,1,4,5
110100113,1,2,4
110100120,1,2,4
110100121,1,2,4
110100122,1,2,4
110100123,1,2,4
110100133,1,2,4
110100200,1,2,4
110100201,1,2,4
110100202,1,2,4
110100203,1,2,4
110100210,1,2,4
110100211,1,2,4
110100212,1,2,4
110100213,1,2,4
110100220,1,2,4
110100221,1,2,4
110100222,1,2,4
110100222,2,4,5
110100223,1,2,4
110100233,1,2,4
110100333,1,2,4
110101000,1,2,4
110101001,1,2,4
110101002,1,2,4
110101003,1,2,4
110101010,1,2,4
110101011,1,2,4
110101012,1,2,4
110101013,1,2,4
110101020,1,2,4
110101021,1,2,4
110101022,1,2,4
110101023,1,2,4
110101033,1,2,4
110101120,1,2,4
110101121,1,2,4
110101122,1,2,4
110101123,1,2,4
110101133,1,2,4
110101200,1,2,4
110101201,1,2,4
110101202,1,2,4
110101203,1,2,4
110101210,1,2,4
110101211,1,2,4
110101212,1,2,4
110101213,1,2,4
110101220,1,2,4
110101221,1,2,4
110101222,1,2,4
110101223,1,2,4
110101233,1,2,4
110101333,1,2,4
110102000,1,2,4
110102001,1,2,4
110102002,1,2,4
110102003,1,2,4
110102010,1,2,4
110102011,1,2,4
110102012,1,2,4
110102013,1,2,4
110102020,1,2,4
110102021,1,2,4
110102022,1,2,4
110102023,1,2,4
110102033,1,2,4
110102100,1,2,4
110102101,1,2,4
110102102,1,2,4
110102103,1,2,4
110102110,1,2,4
110102111,1,2,4
110102112,1,2,4
110102113,1,2,4
110102120,1,2,4
110102121,1,2,4
110102122,1,2,4
110102123,1,2,4
110102133,1,2,4
110102200,1,2,4
110102201,1,2,4
110102202,1,2,4
110102202,2,4,7
110102203,1,2,4
110102210,1,2,4
110102211,1,2,4
110102212,1,2,4
110102213,1,2,4
110102220,1,2,4
110102220,2,4,8
110102221,1,2,4
110102223,1,2,4
110102233,1,2,4
110102333,1,2,4
110103333,1,2,4
110120022,2,5,6
110122002,2,6,7
110122020,2,6,8
110122200,2,7,8
110200111,1,4,5
110200220,2,4,5
110200221,2,4,5
110200222,2,4,5
110200222,2,4,5
110200223,2,4,5
110201101,1,4,7
110201110,1,4,8
110210011,1,5,6
110211001,1,6,7
110211010,1,6,8
110211100,1,7,8
110220020,2,5,6
110220021,2,5,6
110220022,2,5,6
110220022,2,5,6
110220023,2,5,6
110220210,2,2,5
110220211,2,2,5
110220212,2,2,5
110220213,2,2,5
110220233,2,2,5
110222010,2,2,6
110222011,2,2,6
110222012,2,2,6
110222013,2,2,6
110222033,2,2,6
111000000,1,3,4
111000001,1,3,4
111000002,1,3,4
111000003,1,3,4
111000010,1,3,4
111000011,1,3,4
111000012,1,3,4
111000013,1,3,4
111000020,1,3,4
111000021,1,3,4
111000022,1,3,4
111000023,1,3,4
111000033,1,3,4
111000100,1,3,4
111000101,1,3,4
111000102,1,3,4
111000103,1,3,4
111000110,1,3,4
111000111,1,3,4
111000111,1,4,5
111000112,1,3,4
111000113,1,3,4
111000120,1,3,4
111000121,1,3,4
111000122,1,3,4
111000123,1,3,4
111000133,1,3,4
111000200,1,3,4
111000201,1,3,4
111000202,1,3,4
111000203,1,3,4
111000210,1,3,4
111000211,1,3,4
111000212,1,3,4
111000213,1,3,4
111000220,1,3,4
111000221,1,3,4
111000222,1,3,4
111000222,2,4,5
111000223,1,3,4
111000233,1,3,4
111000333,1,3,4
111001000,1,3,4
111001000,1,3,4
111001001,1,3,4
111001001,1,3,4
111001002,1,3,4
111001002,1,3,4
111001003,1,3,4
111001003,1,3,4
111001010,1,3,4
111001010,1,3,4
111001011,1,3,4
111001011,1,3,4
111001012,1,3,4
111001012,1,3,4
111001013,1,3,4
111001013,1,3,4
111001020,1,3,4
111001020,1,3,4
111001021,1,3,4
111001021,1,3,4
111001022,1,3,4
111001022,1,3,4
111001023,1,3,4
111001023,1,3,4
111001033,1,3,4
111001033,1,3,4
111001100,1,3,4
111001100,1,3,4
111001100,1,3,4
111001101,1,3,4
111001101,1,3,4
111001101,1,3,4
111001101,1,4,7
111001102,1,3,4
111001102,1,3,4
111001102,1,3,4
111001103,1,3,4
111001103,1,3,4
111001103,1,3,4
111001110,1,3,4
111001110,1,3,4
111001110,1,3,4
111001110,1,3,4
111001110,1,4,8
111001112,1,3,4
111001112,1,3,4
111001112,1,3,4
111001112,1,3,4
111001113,1,3,4
111001113,1,3,4
111001113,1,3,4
111001113,1,3,4
111001120,1,3,4
111001120,1,3,4
111001120,1,3,4
111001121,1,3,4
111001121,1,3,4
111001121,1,3,4
111001122,1,3,4
111001122,1,3,4
111001122,1,3,4
111001123,1,3,4
111001123,1,3,4
111001123,1,3,4
111001133,1,3,4
111001133,1,3,4
111001133,1,3,4
111001200,1,3,4
111001200,1,3,4
111001201,1,3,4
111001201,1,3,4
111001202,1,3,4
111001202,1,3,4
111001203,1,3,4
111001203,1,3,4
111001210,1,3,4
111001210,1,3,4
111001211,1,3,4
111001211,1,3,4
111001212,1,3,4
111001212,1,3,4
111001213,1,3,4
111001213,1,3,4
111001220,1,3,4
111001220,1,3,4
111001221,1,3,4
111001221,1,3,4
111001222,1,3,4
111001222,1,3,4
111001223,1,3,4
111001223,1,3,4
111001233,1,3,4
111001233,1,3,4
111001333,1,3,4
111001333,1,3,4
111002000,1,3,4
111002001,1,3,4
111002002,1,3,4
111002003,1,3,4
111002010,1,3,4
111002011,1,3,4
111002012,1,3,4
111002013,1,3,4
111002020,1,3,4
111002021,1,3,4
111002022,1,3,4
111002023,1,3,4
111002033,1,3,4
111002100,1,3,4
111002101,1,3,4
111002102,1,3,4
111002103,1,3,4
111002110,1,3,4
111002111,1,3,4
111002112,1,3,4
111002113,1,3,4
111002120,1,3,4
111002121,1,3,4
111002122,1,3,4
111002123,1,3,4
111002133,1,3,4
111002200,1,3,4
111002201,1,3,4
111002202,1,3,4
111002202,2,4,7
111002203,1,3,4
111002210,1,3,4
111002211,1,3,4
111002212,1,3,4
111002213,1,3,4
111002221,1,3,4
111002221,2,3,4
111002223,1,3,4
111002223,2,3,4
111002233,1,3,4
111002333,1,3,4
111003333,1,3,4
111020022,2,5,6
111022002,2,6,7
111022021,2,3,6
111022023,2,3,6
111022201,2,3,7
111022203,2,3,7
111120022,2,5,6
111122002,2,6,7
111122020,2,6,8
111122200,2,7,8
111200111,1,4,5
111200220,2,4,5
111200221,2,4,5
111200222,2,4,5
111200222,2,4,5
111200223,2,4,5
111201101,1,4,7
111201110,1,4,8
111202202,2,4,7
111210011,1,5,6
111211001,1,6,7
111211010,1,6,8
111211100,1,7,8
111220020,2,5,6
111220021,2,5,6
111220022,2,5,6
111220022,2,5,6
111220023,2,5,6
111220200,2,5,7
111220201,2,5,7
111220202,2,5,7
111220203,2,5,7
111222000,2,6,7
111222001,2,6,7
111222002,2,6,7
111222002,2,6,7
111222003,2,6,7
112000111,1,4,5
112000222,2,4,5
112001101,1,4,7
112001112,1,3,4
112001113,1,3,4
112002200,2,3,4
112002201,2,3,4
112002202,2,3,4
112002202,2,4,7
112002203,2,3,4
112002210,2,3,4
112002211,2,3,4
112002212,2,3,4
112002213,2,3,4
112002220,2,3,4
112002220,2,3,4
112002220,2,4,8
112002221,2,3,4
112002221,2,3,4
112002223,2,3,4
112002223,2,3,4
112002233,2,3,4
112010011,1,5,6
112011001,1,6,7
112011012,1,3,6
112011013,1,3,6
112011102,1,3,7
112011103,1,3,7
112020022,2,5,6
112022002,2,6,7
112022021,2,3,6
112022023,2,3,6
112100110,1,4,5
112100111,1,4,5
112100111,1,4,5
112100112,1,4,5
112100113,1,4,5
112100222,2,4,5
112101101,1,4,7
112102202,2,4,7
112102220,2,4,8
112110010,1,5,6
112110011,1,5,6
112110011,1,5,6
112110012,1,5,6
112110013,1,5,6
112110100,1,5,7
112110101,1,5,7
112110102,1,5,7
112110103,1,5,7
112111000,1,6,7
112111001,1,6,7
112111001,1,6,7
112111002,1,6,7
112111003,1,6,7
112120022,2,5,6
112122002,2,6,7
112122020,2,6,8
112122200,2,7,8
112200111,1,4,5
112200200,2,4,5
112200201,2,4,5
112200202,2,4,5
112200203,2,4,5
112200210,2,4,5
112200211,2,4,5
112200212,2,4,5
112200213,2,4,5
112200220,2,4,5
112200220,2,4,5
112200221,2,4,5
112200221,2,4,5
112200222,2,4,5
112200222,2,4,5
112200222,2,4,5
112200223,2,4,5
112200223,2,4,5
112200233,2,4,5
112201101,1,4,7
112201110,1,4,8
112202000,2,4,6
112202001,2,4,6
112202002,2,4,6
112202003,2,4,6
112202010,2,4,6
112202011,2,4,6
112202012,2,4,6
112202013,2,4,6
112202020,2,4,6
112202021,2,4,6
112202022,2,4,6
112202023,2,4,6
112202033,2,4,6
112210011,1,5,6
112211001,1,6,7
112211010,1,6,8
112211100,1,7,8
112220000,2,5,6
112220001,2,5,6
112220002,2,5,6
112220003,2,5,6
112220010,2,5,6
112220011,2,5,6
112220012,2,5,6
112220013,2,5,6
112220020,2,5,6
112220020,2,5,6
112220021,2,5,6
112220021,2,5,6
112220022,2,5,6
112220022,2,5,6
112220022,2,5,6
112220023,2,5,6
112220023,2,5,6
112220033,2,5,6
120000111,1,4,5
120000222,2,4,5
120001101,1,4,7
120001110,1,3,4
120001110,1,4,8
120001112,1,3,4
120001113,1,3,4
120002202,2,4,7
120002220,2,3,4
120002220,2,4,8
120002221,2,3,4
120002223,2,3,4
120010011,1,5,6
120011001,1,6,7
120011012,1,3,6
120011013,1,3,6
120011120,1,2,3
120011121,1,2,3
120011122,1,2,3
120011123,1,2,3
120011133,1,2,3
120020022,2,5,6
120022000,2,2,3
120022001,2,2,3
120022002,2,2,3
120022002,2,6,7
120022003,2,2,3
120022010,2,2,3
120022011,2,2,3
120022012,2,2,3
120022013,2,2,3
120022021,2,2,3
120022021,2,3,6
120022023,2,2,3
120022023,2,3,6
120022033,2,2,3
120022100,2,2,3
120022101,2,2,3
120022102,2,2,3
120022103,2,2,3
120022110,2,2,3
120022111,2,2,3
120022112,2,2,3
120022113,2,2,3
120022120,2,2,3
120022121,2,2,3
120022122,2,2,3
120022123,2,2,3
120022133,2,2,3
120022210,2,2,3
120022210,2,2,3
120022211,2,2,3
120022211,2,2,3
120022212,2,2,3
120022212,2,2,3
120022213,2,2,3
120022213,2,2,3
120022233,2,2,3
120022233,2,2,3
120022333,2,2,3
120100110,1,4,5
120100111,1,4,5
120100111,1,4,5
120100112,1,4,5
120100113,1,4,5
120100222,2,4,5
120102202,2,4,7
120102220,2,4,8
120110010,1,5,6
120110011,1,5,6
120110011,1,5,6
120110012,1,5,6
120110013,1,5,6
120110120,1,2,5
120110121,1,2,5
120110122,1,2,5
120110123,1,2,5
120110133,1,2,5
120111020,1,2,6
120111021,1,2,6
120111022,1,2,6
120111023,1,2,6
120111033,1,2,6
120120022,2,5,6
120122002,2,6,7
120122020,2,6,8
120122200,2,7,8
120200111,1,4,5
120200220,2,4,5
120200221,2,4,5
120200222,2,4,5
120200222,2,4,5
120200223,2,4,5
120201101,1,4,7
120201110,1,4,8
120210011,1,5,6
120211001,1,6,7
120211010,1,6,8
120211100,1,7,8
120220020,2,5,6
120220021,2,5,6
120220022,2,5,6
120220022,2,5,6
120220023,2,5,6
120220210,2,2,5
120220211,2,2,5
120220212,2,2,5
120220213,2,2,5
120220233,2,2,5
121000111,1,4,5
121000222,2,4,5
121001100,1,3,4
121001101,1,3,4
121001101,1,4,7
121001102,1,3,4
121001103,1,3,4
121001110,1,3,4
121001110,1,3,4
121001110,1,4,8
121001112,1,3,4
121001112,1,3,4
121001113,1,3,4
121001113,1,3,4
121001120,1,3,4
121001121,1,3,4
121001122,1,3,4
121001123,1,3,4
121001133,1,3,4
121002202,2,4,7
121002221,2,3,4
121002223,2,3,4
121010011,1,5,6
121011001,1,6,7
121011012,1,3,6
121011013,1,3,6
121020022,2,5,6
121022002,2,6,7
121022021,2,3,6
121022023,2,3,6
121022201,2,3,7
121022203,2,3,7
121100100,1,4,5
121100101,1,4,5
121100102,1,4,5
121100103,1,4,5
121100110,1,4,5
121100110,1,4,5
121100111,1,4,5
121100111,1,4,5
121100111,1,4,5
121100112,1,4,5
121100112,1,4,5
121100113,1,4,5
121100113,1,4,5
121100120,1,4,5
121100121,1,4,5
121100122,1,4,5
121100123,1,4,5
121100133,1,4,5
121100222,2,4,5
121101000,1,4,6
121101001,1,4,6
121101002,1,4,6
121101003,1,4,6
121101010,1,4,6
121101011,1,4,6
121101012,1,4,6
121101013,1,4,6
121101020,1,4,6
121101021,1,4,6
121101022,1,4,6
121101023,1,4,6
121101033,1,4,6
121102202,2,4,7
121102220,2,4,8
121110000,1,5,6
121110001,1,5,6
121110002,1,5,6
121110003,1,5,6
121110010,1,5,6
121110010,1,5,6
121110011,1,5,6
121110011,1,5,6
121110011,1,5,6
121110012,1,5,6
121110012,1,5,6
121110013,1,5,6
121110013,1,5,6
121110020,1,5,6
121110021,1,5,6
121110022,1,5,6
121110023,1,5,6
121110033,1,5,6
121120022,2,5,6
121122002,2,6,7
121122020,2,6,8
121122200,2,7,8
121200111,1,4,5
121200220,2,4,5
121200221,2,4,5
121200222,2,4,5
121200222,2,4,5
121200223,2,4,5
121201101,1,4,7
121201110,1,4,8
121202202,2,4,7
121210011,1,5,6
121211001,1,6,7
121211010,1,6,8
121211100,1,7,8
121220020,2,5,6
121220021,2,5,6
121220022,2,5,6
121220022,2,5,6
121220023,2,5,6
121220200,2,5,7
121220201,2,5,7
121220202,2,5,7
121220203,2,5,7
121222000,2,6,7
121222001,2,6,7
121222002,2,6,7
121222002,2,6,7
121222003,2,6,7
122000111,1,4,5
122000222,2,4,5
122001101,1,4,7
122001112,1,3,4
122001113,1,3,4
122002000,2,3,4
122002001,2,3,4
122002002,2,3,4
122002003,2,3,4
122002010,2,3,4
122002011,2,3,4
122002012,2,3,4
122002013,2,3,4
122002020,2,3,4
122002021,2,3,4
122002022,2,3,4
122002023,2,3,4
122002033,2,3,4
122002100,2,3,4
122002101,2,3,4
122002102,2,3,4
122002103,2,3,4
122002110,2,3,4
122002111,2,3,4
122002112,2,3,4
122002113,2,3,4
122002120,2,3,4
122002121,2,3,4
122002122,2,3,4
122002123,2,3,4
122002133,2,3,4
122002200,2,3,4
122002200,2,3,4
122002201,2,3,4
122002201,2,3,4
122002202,2,3,4
122002202,2,3,4
122002202,2,4,7
122002203,2,3,4
122002203,2,3,4
122002210,2,3,4
122002210,2,3,4
122002211,2,3,4
122002211,2,3,4
122002212,2,3,4
122002212,2,3,4
122002213,2,3,4
122002213,2,3,4
122002220,2,3,4
122002220,2,3,4
122002220,2,3,4
122002220,2,4,8
122002221,2,3,4
122002221,2,3,4
122002221,2,3,4
122002223,2,3,4
122002223,2,3,4
122002223,2,3,4
122002233,2,3,4
122002233,2,3,4
122002333,2,3,4
122010011,1,5,6
122011001,1,6,7
122011012,1,3,6
122011013,1,3,6
122011102,1,3,7
122011103,1,3,7
122020000,2,3,5
122020001,2,3,5
122020002,2,3,5
122020003,2,3,5
122020010,2,3,5
122020011,2,3,5
122020012,2,3,5
122020013,2,3,5
122020020,2,3,5
122020021,2,3,5
122020022,2,5,6
122020022,2,3,5
122020023,2,3,5
122020033,2,3,5
122020100,2,3,5
122020101,2,3,5
122020102,2,3,5
122020103,2,3,5
122020110,2,3,5
122020111,2,3,5
122020112,2,3,5
122020113,2,3,5
122020120,2,3,5
122020121,2,3,5
122020122,2,3,5
122020123,2,3,5
122020133,2,3,5
122020200,2,3,5
122020201,2,3,5
122020202,2,3,5
122020203,2,3,5
122020210,2,3,5
122020211,2,3,5
122020212,2,3,5
122020213,2,3,5
122020221,2,3,5
122020223,2,3,5
122020233,2,3,5
122020333,2,3,5
122100110,1,4,5
122100111,1,4,5
122100111,1,4,5
122100112,1,4,5
122100113,1,4,5
122100222,2,4,5
122101101,1,4,7
122102202,2,4,7
122102220,2,4,8
122110010,1,5,6
122110011,1,5,6
122110011,1,5,6
122110012,1,5,6
122110013,1,5,6
122110100,1,5,7
122110101,1,5,7
122110102,1,5,7
122110103,1,5,7
122111000,1,6,7
122111001,1,6,7
122111001,1,6,7
122111002,1,6,7
122111003,1,6,7
122120022,2,5,6
122122002,2,6,7
122122020,2,6,8
122122200,2,7,8
122200000,2,4,5
122200001,2,4,5
122200002,2,4,5
122200003,2,4,5
122200010,2,4,5
122200011,2,4,5
122200012,2,4,5
122200013,2,4,5
122200020,2,4,5
122200021,2,4,5
122200022,2,4,5
122200023,2,4,5
122200033,2,4,5
122200100,2,4,5
122200101,2,4,5
122200102,2,4,5
122200103,2,4,5
122200110,2,4,5
122200111,1,4,5
122200111,2,4,5
122200112,2,4,5
122200113,2,4,5
122200120,2,4,5
122200121,2,4,5
122200122,2,4,5
122200123,2,4,5
122200133,2,4,5
122200200,2,4,5
122200200,2,4,5
122200201,2,4,5
122200201,2,4,5
122200202,2,4,5
122200202,2,4,5
122200203,2,4,5
122200203,2,4,5
122200210,2,4,5
122200210,2,4,5
122200211,2,4,5
122200211,2,4,5
122200212,2,4,5
122200212,2,4,5
122200213,2,4,5
122200213,2,4,5
122200220,2,4,5
122200220,2,4,5
122200220,2,4,5
122200221,2,4,5
122200221,2,4,5
122200221,2,4,5
122200222,2,4,5
122200222,2,4,5
122200222,2,4,5
122200222,2,4,5
122200223,2,4,5
122200223,2,4,5
122200223,2,4,5
122200233,2,4,5
122200233,2,4,5
122200333,2,4,5
122201101,1,4,7
122201110,1,4,8
122210011,1,5,6
122211001,1,6,7
122211010,1,6,8
122211100,1,7,8
200000111,1,4,5
200000222,2,4,5
200001101,1,4,7
200001110,1,3,4
200001110,1,4,8
200001112,1,3,4
200001113,1,3,4
200002202,2,4,7
200002220,2,3,4
200002220,2,4,8
200002221,2,3,4
200002223,2,3,4
200010011,1,5,6
200011001,1,6,7
200011012,1,3,6
200011013,1,3,6
200011120,1,2,3
200011121,1,2,3
200011122,1,2,3
200011123,1,2,3
200011133,1,2,3
200020022,2,5,6
200022002,2,6,7
200022021,2,3,6
200022023,2,3,6
200022210,2,2,3
200022211,2,2,3
200022212,2,2,3
200022213,2,2,3
200022233,2,2,3
200100110,1,4,5
